代码,名称,所属板块,流通市值,总市值,数据状态,动态市盈率,filter,next_crawl_index,质押股数
688033,天宜新材,科创板,5144117153.00,5144117153.00,基础数据已获取,0.00,False,0,0.00
688035,德邦科技,科创板,7998155200.00,7998155200.00,基础数据已获取,0.00,False,0,0.00
688036,传音控股,科创板,73388014744.00,73388014744.00,基础数据已获取,0.00,False,0,0.00
688038,中科通达,科创板,2512501706.00,2512501706.00,基础数据已获取,0.00,False,0,0.00
688039,当虹科技,科创板,6545392272.00,6545392272.00,基础数据已获取,0.00,False,0,0.00
688045,必易微,科创板,3712578458.00,3712578458.00,基础数据已获取,0.00,False,0,0.00
688046,药康生物,科创板,7667000000.00,7667000000.00,基础数据已获取,0.00,False,0,0.00
688047,龙芯中科,科创板,77393000000.00,77393000000.00,基础数据已获取,0.00,False,0,0.00
688048,长光华芯,科创板,22013839282.00,22013839282.00,基础数据已获取,0.00,False,0,3.80
688049,炬芯科技,科创板,10436488587.00,10436488587.00,基础数据已获取,0.00,False,0,0.00
688051,佳华科技,科创板,3023759400.00,3023759400.00,基础数据已获取,0.00,False,0,0.00
688052,纳芯微,科创板,27133137790.00,30958622940.00,基础数据已获取,0.00,False,0,8.12
688055,龙腾光电,科创板,12866666924.00,12866666924.00,基础数据已获取,0.00,False,0,0.00
688056,莱伯泰科,科创板,2533514398.00,2533514398.00,基础数据已获取,0.00,False,0,0.00
688057,金达莱,科创板,3621120000.00,3621120000.00,基础数据已获取,0.00,False,0,0.00
688058,宝兰德,科创板,2462412584.00,2462412584.00,基础数据已获取,0.00,False,0,35.00
688060,云涌科技,科创板,2877718706.00,2877718706.00,基础数据已获取,0.00,False,0,0.00
688061,灿瑞科技,科创板,1703598727.00,4347414555.00,基础数据已获取,0.00,False,0,0.00
688062,迈威生物,科创板,8228051000.00,16103880000.00,基础数据已获取,0.00,False,0,0.00
688066,航天宏图,科创板,10631392502.00,10631392502.00,基础数据已获取,0.00,False,0,0.00
688067,爱威科技,科创板,1924400000.00,1924400000.00,基础数据已获取,0.00,False,0,0.00
688068,热景生物,科创板,14335428762.00,14335428762.00,基础数据已获取,0.00,False,0,0.00
688069,德林海,科创板,2749290000.00,2749290000.00,基础数据已获取,0.00,False,0,0.00
688070,纵横股份,科创板,5112920400.00,5112920400.00,基础数据已获取,0.00,False,0,0.00
688071,华依科技,科创板,3483161862.00,3483161862.00,基础数据已获取,0.00,False,0,0.00
688073,毕得医药,科创板,3052332543.00,6416336129.00,基础数据已获取,0.00,False,0,0.00
688075,安旭生物,科创板,5184978444.00,5184978444.00,基础数据已获取,0.00,False,0,0.00
688077,大地熊,科创板,3918599192.00,3918599192.00,基础数据已获取,0.00,False,0,0.00
688078,龙软科技,科创板,2208657900.00,2208657900.00,基础数据已获取,0.00,False,0,0.00
688079,美迪凯,科创板,5115687397.00,5206479603.00,基础数据已获取,0.00,False,0,0.00
688080,映翰通,科创板,4551948958.00,4551948958.00,基础数据已获取,0.00,False,0,0.00
688081,兴图新科,科创板,3951584000.00,3951584000.00,基础数据已获取,0.00,False,0,0.00
688082,盛美上海,科创板,85866455214.00,94482025532.00,基础数据已获取,0.00,False,0,0.00
688083,中望软件,科创板,12760790624.00,12760790624.00,基础数据已获取,0.00,False,0,0.00
688085,三友医疗,科创板,7056995525.00,7499571580.00,基础数据已获取,0.00,False,0,0.00
688087,英科再生,科创板,6358421029.00,6625030019.00,基础数据已获取,0.00,False,0,0.00
688088,虹软科技,科创板,22365249800.00,22365249800.00,基础数据已获取,0.00,False,0,0.00
688089,嘉必优,科创板,3425090592.00,3425090592.00,基础数据已获取,0.00,False,0,0.00
688090,瑞松科技,科创板,5686536874.00,5686536874.00,基础数据已获取,0.00,False,0,0.00
688091,上海谊众,科创板,11405906855.00,11405906855.00,基础数据已获取,0.00,False,0,0.00
688092,爱科科技,科创板,2459246265.00,2459246265.00,基础数据已获取,0.00,False,0,0.00
688093,世华科技,科创板,10473736723.00,11181665705.00,基础数据已获取,0.00,False,0,0.00
688095,福昕软件,科创板,9959101711.00,9959101711.00,基础数据已获取,0.00,False,0,0.00
688096,京源环保,科创板,2199933845.00,2199933845.00,基础数据已获取,0.00,False,0,0.00
688097,博众精工,科创板,18378861995.00,18446552695.00,基础数据已获取,0.00,False,0,0.00
688098,申联生物,科创板,4094120680.00,4094120680.00,基础数据已获取,0.00,False,0,0.00
688099,晶晨股份,科创板,38410303906.00,38410303906.00,基础数据已获取,0.00,False,0,0.00
688100,威胜信息,科创板,21299801781.00,21299801781.00,基础数据已获取,0.00,False,0,0.00
688101,三达膜,科创板,5976217188.00,5976217188.00,基础数据已获取,0.00,False,0,0.00
688102,斯瑞新材,科创板,35872219130.00,37912135655.00,基础数据已获取,0.00,False,0,0.00
688103,国力电子,科创板,6537693643.00,6537693643.00,基础数据已获取,0.00,False,0,0.00
688105,诺唯赞,科创板,8750159968.00,8750159968.00,基础数据已获取,0.00,False,0,0.00
688106,金宏气体,科创板,11654222164.00,11654222164.00,基础数据已获取,0.00,False,0,0.00
688107,安路科技,科创板,12566627655.00,12566627655.00,基础数据已获取,0.00,False,0,0.00
688108,赛诺医疗,科创板,9984873280.00,9984873280.00,基础数据已获取,0.00,False,0,0.00
688109,品茗科技,科创板,11353291200.00,11353291200.00,基础数据已获取,0.00,False,0,0.00
688110,东芯股份,科创板,53202645887.00,53202645887.00,基础数据已获取,0.00,False,0,0.00
688111,金山办公,科创板,163641244217.00,163641244217.00,基础数据已获取,0.00,False,0,0.00
688112,鼎阳科技,科创板,6677533585.00,6677533585.00,基础数据已获取,0.00,False,0,0.00
688113,联测科技,科创板,2963575665.00,2963575665.00,基础数据已获取,0.00,False,0,0.00
688115,思林杰,科创板,3333500000.00,3333500000.00,基础数据已获取,0.00,False,0,0.00
688116,天奈科技,科创板,18572177504.00,18572177504.00,基础数据已获取,0.00,False,0,0.00
688117,圣诺生物,科创板,6407183164.00,6407183164.00,基础数据已获取,0.00,False,0,0.00
688118,普元信息,科创板,3270750791.00,3270750791.00,基础数据已获取,0.00,False,0,0.00
688120,华海清科,科创板,70157481975.00,70157481975.00,基础数据已获取,0.00,False,0,0.00
688121,卓然股份,科创板,2436053337.00,2808040316.00,基础数据已获取,0.00,False,0,60.76
688122,西部超导,科创板,61224382197.00,61224382197.00,基础数据已获取,0.00,False,0,0.00
688123,聚辰股份,科创板,25956451216.00,25956451216.00,基础数据已获取,0.00,False,0,0.00
688125,安达智能,科创板,14990066556.00,15070186326.00,基础数据已获取,0.00,False,0,0.00
688127,蓝特光学,科创板,18172040029.00,18172040029.00,基础数据已获取,0.00,False,0,0.00
688128,中国电研,科创板,13105800000.00,13105800000.00,基础数据已获取,0.00,False,0,0.00
688129,东来技术,科创板,2673424572.00,2673424572.00,基础数据已获取,0.00,False,0,0.00
688130,晶华微,科创板,1437799492.00,2883252592.00,基础数据已获取,0.00,False,0,0.00
688131,皓元医药,科创板,18198493427.00,18198493427.00,基础数据已获取,0.00,False,0,0.00
688132,邦彦技术,科创板,2245861363.00,3151061723.00,基础数据已获取,0.00,False,0,0.00
688133,泰坦科技,科创板,4688098214.00,4688098214.00,基础数据已获取,0.00,False,0,0.00
688135,利扬芯片,科创板,7548114944.00,7548114944.00,基础数据已获取,0.00,False,0,0.00
688136,科兴制药,科创板,6887023095.00,6887023095.00,基础数据已获取,0.00,False,0,0.00
688137,近岸蛋白,科创板,1633771950.00,3508771950.00,基础数据已获取,0.00,False,0,0.00
688138,清溢光电,科创板,10130264000.00,10130264000.00,基础数据已获取,0.00,False,0,0.00
688139,海尔生物,科创板,11032943261.00,11032943261.00,基础数据已获取,0.00,False,0,0.00
688141,杰华特,科创板,24245315429.00,24245315429.00,基础数据已获取,0.00,False,0,0.00
688147,微导纳米,科创板,35776582015.00,35776582015.00,基础数据已获取,0.00,False,0,0.00
688148,芳源股份,科创板,5030306303.00,5030306303.00,基础数据已获取,0.00,False,0,0.00
688150,莱特光电,科创板,11602275576.00,11602275576.00,基础数据已获取,0.00,False,0,0.00
688151,华强科技,科创板,7458425000.00,7458425000.00,基础数据已获取,0.00,False,0,0.00
688152,麒麟信安,科创板,4704488924.00,4704488924.00,基础数据已获取,0.00,False,0,0.00
688153,唯捷创芯,科创板,17027171148.00,17931143043.00,基础数据已获取,0.00,False,0,0.00
688155,先惠技术,科创板,11926708635.00,11926708635.00,基础数据已获取,0.00,False,0,0.00
688156,路德科技,科创板,1990111742.00,1990111742.00,基础数据已获取,0.00,False,0,0.00
688158,优刻得,科创板,13222504140.00,14880108691.00,基础数据已获取,0.00,False,0,0.00
688159,有方科技,科创板,5085248489.00,5095119689.00,基础数据已获取,0.00,False,0,0.00
688160,步科股份,科创板,13387758842.00,13387758842.00,基础数据已获取,0.00,False,0,0.00
688161,威高骨科,科创板,12536000000.00,12536000000.00,基础数据已获取,0.00,False,0,0.00
688162,巨一科技,科创板,4740944800.00,4740944800.00,基础数据已获取,0.00,False,0,0.00
688163,赛伦生物,科创板,2718486400.00,2718486400.00,基础数据已获取,0.00,False,0,0.00
688165,埃夫特,科创板,12470542000.00,12470542000.00,基础数据已获取,0.00,False,0,0.00
688166,博瑞医药,科创板,21497906669.00,21497906669.00,基础数据已获取,0.00,False,0,0.00
688167,炬光科技,科创板,17077802536.00,17077802536.00,基础数据已获取,0.00,False,0,0.00
688168,安博通,科创板,6192552871.00,6192552871.00,基础数据已获取,0.00,False,0,0.00
688169,石头科技,科创板,39184656033.00,39184656033.00,基础数据已获取,0.00,False,0,0.00
688171,纬德信息,科创板,4765030992.00,4765030992.00,基础数据已获取,0.00,False,0,55.00
688172,燕东微,科创板,28213962896.00,51736879835.00,基础数据已获取,0.00,False,0,0.00
688175,高凌信息,科创板,4125212300.00,4125212300.00,基础数据已获取,0.00,False,0,0.00
688176,亚虹医药,科创板,6191097335.00,8116332606.00,基础数据已获取,0.00,False,0,0.00
688177,百奥泰,科创板,10318873600.00,10318873600.00,基础数据已获取,0.00,False,0,0.00
688178,万德斯,科创板,2218443728.00,2218443728.00,基础数据已获取,0.00,False,0,0.00
688179,阿拉丁,科创板,5587797197.00,5587797197.00,基础数据已获取,0.00,False,0,0.00
688180,君实生物,科创板,27820108407.00,37268842317.00,基础数据已获取,0.00,False,0,0.00
688181,八亿时空,科创板,4958334601.00,4958334601.00,基础数据已获取,0.00,False,0,0.00
688182,灿勤科技,科创板,13968000000.00,13968000000.00,基础数据已获取,0.00,False,0,0.00
688183,生益电子,科创板,77026640805.00,77026640805.00,基础数据已获取,0.00,False,0,0.00
688185,康希诺,科创板,7907742375.00,17080608401.00,基础数据已获取,0.00,False,0,0.00
688186,广大特材,科创板,7219796023.00,7219796023.00,基础数据已获取,0.00,False,0,0.00
688187,时代电气,科创板,51743442340.00,80865827935.00,基础数据已获取,0.00,False,0,0.00
688188,柏楚电子,科创板,47539382481.00,47539382481.00,基础数据已获取,0.00,False,0,0.00
688189,南新制药,科创板,2450392000.00,2450392000.00,基础数据已获取,0.00,False,0,0.00
688190,云路股份,科创板,13122000000.00,13122000000.00,基础数据已获取,0.00,False,0,0.00
688191,智洋创新,科创板,9115442060.00,9115442060.00,基础数据已获取,0.00,False,0,0.00
688195,腾景科技,科创板,26723710000.00,26723710000.00,基础数据已获取,0.00,False,0,0.00
688196,卓越新能,科创板,9834000000.00,10423285650.00,基础数据已获取,0.00,False,0,0.00
688197,首药控股,科创板,2471228494.00,5742053833.00,基础数据已获取,0.00,False,0,0.00
688198,佰仁医疗,科创板,15281777875.00,15281777875.00,基础数据已获取,0.00,False,0,8.00
688199,久日新材,科创板,4345074414.00,4345074414.00,基础数据已获取,0.00,False,0,0.00
688200,华峰测控,科创板,35890553312.00,35890553312.00,基础数据已获取,0.00,False,0,0.00
688201,信安世纪,科创板,4870745123.00,5106176438.00,基础数据已获取,0.00,False,0,0.00
688203,海正生材,科创板,1711587317.00,2794930558.00,基础数据已获取,0.00,False,0,0.00
688206,概伦电子,科创板,17720442174.00,17720442174.00,基础数据已获取,0.00,False,0,0.00
688207,格灵深瞳,科创板,4643388526.00,4643388526.00,基础数据已获取,0.00,False,0,0.00
688208,道通科技,科创板,25366443242.00,25366443242.00,基础数据已获取,0.00,False,0,0.00
688209,英集芯,科创板,11052817569.00,11052817569.00,基础数据已获取,0.00,False,0,0.00
688210,统联精密,科创板,9127219255.00,9127219255.00,基础数据已获取,0.00,False,0,0.00
688211,中科微至,科创板,4420736166.00,4420736166.00,基础数据已获取,0.00,False,0,0.00
688212,澳华内镜,科创板,6167668450.00,6167668450.00,基础数据已获取,0.00,False,0,0.00
688213,思特威,科创板,33292360175.00,41401390215.00,基础数据已获取,0.00,False,0,0.00
688215,瑞晟智能,科创板,4694854061.00,4694854061.00,基础数据已获取,0.00,False,0,0.00
688216,气派科技,科创板,3084414061.00,3101651941.00,基础数据已获取,0.00,False,0,0.00
688217,睿昂基因,科创板,1820343651.00,1820343651.00,基础数据已获取,0.00,False,0,0.00
688218,江苏北人,科创板,2847627417.00,2847627417.00,基础数据已获取,0.00,False,0,0.00
688220,翱捷科技,科创板,34569898442.00,39173878255.00,基础数据已获取,0.00,False,0,0.00
688221,前沿生物,科创板,10001250035.00,10001250035.00,基础数据已获取,0.00,False,0,0.00
688222,成都先导,科创板,13462848000.00,13462848000.00,基础数据已获取,0.00,False,0,0.00
688225,亚信安全,科创板,8892222300.00,8892222300.00,基础数据已获取,0.00,False,0,0.00
688226,威腾电气,科创板,7783214690.00,7783214690.00,基础数据已获取,0.00,False,0,0.00
688227,品高股份,科创板,8190854674.00,8190854674.00,基础数据已获取,0.00,False,0,0.00
688228,开普云,科创板,17442957247.00,17442957247.00,基础数据已获取,0.00,False,0,0.00
688229,博睿数据,科创板,3089352000.00,3089352000.00,基础数据已获取,0.00,False,0,0.00
688230,芯导科技,科创板,9596160000.00,9596160000.00,基础数据已获取,0.00,False,0,0.00
688231,隆达股份,科创板,7640228576.00,7640228576.00,基础数据已获取,0.00,False,0,0.00
688232,新点软件,科创板,10055497079.00,10055497079.00,基础数据已获取,0.00,False,0,0.00
688233,神工股份,科创板,15089088210.00,15089088210.00,基础数据已获取,0.00,False,0,0.00
688234,天岳先进,科创板,48084665824.00,54228815074.00,基础数据已获取,0.00,False,0,0.00
688235,百济神州,科创板,33294691139.00,445841344368.00,基础数据已获取,0.00,False,0,0.00
688236,春立医疗,科创板,7761597480.00,10321828335.00,基础数据已获取,0.00,False,0,0.00
688237,超卓航科,科创板,4951340570.00,4951340570.00,基础数据已获取,0.00,False,0,0.00
688238,和元生物,科创板,4962467718.00,5023544058.00,基础数据已获取,0.00,False,0,0.00
688239,航宇科技,科创板,13715831450.00,13715831450.00,基础数据已获取,0.00,False,0,84.00
688244,永信至诚,科创板,3805739894.00,3805739894.00,基础数据已获取,0.00,False,0,0.00
688246,嘉和美康,科创板,3895048279.00,3895048279.00,基础数据已获取,0.00,False,0,0.00
688248,南网科技,科创板,32521073000.00,32521073000.00,基础数据已获取,0.00,False,0,0.00
688249,晶合集成,科创板,44712652221.00,75545675558.00,基础数据已获取,0.00,False,0,0.00
688252,天德钰,科创板,4414732170.00,9718347062.00,基础数据已获取,0.00,False,0,0.00
688253,英诺特,科创板,2465616608.00,4871162277.00,基础数据已获取,0.00,False,0,0.00
688255,凯尔达,科创板,4139482222.00,4139482222.00,基础数据已获取,0.00,False,0,0.00
688256,寒武纪,科创板,558493365538.00,562945485098.00,基础数据已获取,0.00,False,0,0.00
